class,id,name,rank
scientific name,100886.0,catenibacterium mitsuokai,species
synonym,100886.0,catenibacterium mitsuokai kageyama and benno 2000,species
scientific name,101564.0,pseudomonas alcaliphila,genus
misspelling,101564.0,pseudomonas alcalophila,genus
scientific name,102106.0,collinsella,genus
synonym,102106.0,collinsella kageyama et al. 1999 emend. kageyama and benno 2000,genus
misspelling,102148.0,bulleidia moorei,species
scientific name,102148.0,solobacterium moorei,species
synonym,102148.0,unclassified clostridium group rca59,species
scientific name,113107.0,streptococcus australis,species
scientific name,114528.0,mogibacterium neglectum,species
scientific name,116085.0,coprococcus catus,species
scientific name,118966.0,anaerorhabdus,genus
scientific name,118967.0,anaerorhabdus furcosa,species
synonym,118967.0,anaerorhabdus furcosus,species
synonym,118967.0,bacillus furcosus,species
synonym,118967.0,bacteroides furcosus,species
synonym,118967.0,fusiformis furcosus,species
synonym,118967.0,pseudobacterium furcosum,species
synonym,118967.0,ristella furcosa,species
scientific name,119852.0,oscillospira,species
synonym,123375.0,clostridium cluster xvi,genus
scientific name,123375.0,solobacterium,genus
synonym,123834.0,'haemophilus quentini',species
scientific name,123834.0,haemophilus quentini,species
synonym,128827.0,erysipelothrix group,family
synonym,128827.0,erysipelothrixaceae,family
scientific name,128827.0,erysipelotrichaceae,family
scientific name,133925.0,olsenella,genus
synonym,133926.0,atopobium uli,species
synonym,133926.0,lactobacillus uli,species
synonym,133926.0,olsenella (atopobium) uli,species
scientific name,133926.0,olsenella uli,species
scientific name,135621.0,pseudomonadaceae,family
synonym,135621.0,pseudomonadaceae winslow et al. 1917,family
synonym,135624.0,aeromonadaceae/succinivibrionaceae group,order
scientific name,135624.0,aeromonadales,order
synonym,135625.0,pasteruellaceae group,order
scientific name,135625.0,pasteurellales,order
synonym,135625.0,pasteurellales garrity et al. 2005,order
misspelling,135858.0,catenabacterium,genus
scientific name,135858.0,catenibacterium,genus
equivalent name,143393.0,eubacterium sulci,species
equivalent name,143393.0,fusibacterium sulci,species
synonym,143393.0,fusobacterium sulci,species
scientific name,143393.0,[eubacterium] sulci,species
synonym,154046.0,clostridium hathewayi,species
scientific name,154046.0,hungatella hathewayi,species
includes,154288.0,gram-positive bacterium mol361,species
scientific name,154288.0,turicibacter sanguinis,species
scientific name,154621.0,enterococcus phoeniculicola,species
scientific name,158846.0,megamonas,genus
equivalent name,160404.0,clostridium lactatifermentans,species
equivalent name,160404.0,clostridium lactifermentum,species
scientific name,160404.0,[clostridium] lactatifermentans,species
scientific name,160674.0,raoultella,genus
scientific name,165179.0,prevotella copri,species
includes,165179.0,prevotella sp. cb18,species
includes,165179.0,prevotella sp. cb23,species
includes,165179.0,prevotella sp. cb26,species
includes,165179.0,prevotella sp. cb28,species
includes,165179.0,prevotella sp. cb7,species
misspelling,166486.0,eubacterium intestinalis,species
scientific name,166486.0,roseburia intestinalis,species
synonym,168384.0,bryantella formatexigens,species
scientific name,168384.0,marvinbryantia formatexigens,species
scientific name,171549.0,bacteroidales,order
scientific name,171550.0,rikenellaceae,family
scientific name,171551.0,porphyromonadaceae,family
scientific name,171552.0,prevotellaceae,family
includes,180332.0,clostridium sp. ccug 52336,species
scientific name,180332.0,robinsoniella peoriensis,species
includes,180332.0,swine fecal bacterium fpc47,species
includes,180332.0,swine fecal bacterium fpc50,species
includes,180332.0,swine manure pit bacterium ppc108,species
includes,180332.0,swine manure pit bacterium ppc31,species
includes,180332.0,swine manure pit bacterium ppc37,species
includes,180332.0,swine manure pit bacterium ppc44,species
synonym,183925.0,archaeobacteria,class
scientific name,183925.0,methanobacteria,class
scientific name,186802.0,clostridiales,order
scientific name,186803.0,lachnospiraceae,family
scientific name,186804.0,peptostreptococcaceae,family
scientific name,186806.0,eubacteriaceae,family
scientific name,186807.0,peptococcaceae,family
scientific name,186822.0,paenibacillaceae,family
scientific name,186826.0,lactobacillales,order
scientific name,187979.0,mitsuokella jalaludinii,species
synonym,187979.0,mitsuokella jalaludinii lan et al. 2002,species
scientific name,189330.0,dorea,genus
scientific name,191303.0,turicibacter,genus
synonym,194924.0,'desulfovibrionaceae',family
scientific name,194924.0,desulfovibrionaceae,family
scientific name,195950.0,tannerella,genus
scientific name,200643.0,bacteroidia,class
synonym,201174.0,'actinobacteria',phylum
synonym,201174.0,not actinobacteria cavalier-smith 2002,phylum
scientific name,203494.0,verrucomicrobiae,class
scientific name,204475.0,gemmiger,genus
misspelling,204516.0,bacteroides fimicolonus,species
scientific name,204516.0,bacteroides massiliensis,species
scientific name,207244.0,anaerostipes,genus
equivalent name,208479.0,clostridium bolteae,species
misspelling,208479.0,clostridium boltei,species
scientific name,208479.0,[clostridium] bolteae,species
synonym,213115.0,'desulfovibrionales',order
scientific name,213115.0,desulfovibrionales,order
includes,214851.0,clostridium sp. bi-114,species
scientific name,214851.0,subdoligranulum variabile,species
scientific name,216572.0,oscillospiraceae,family
scientific name,216816.0,bifidobacterium longum,species
scientific name,216851.0,faecalibacterium,genus
scientific name,218538.0,dialister invisus,species
misspelling,234908.0,sutterella canis,genus
scientific name,234908.0,sutterella stercoricanis,genus
synonym,234908.0,sutterella stercoricanis greetham et al. 2004,genus
includes,237576.0,lachnospiraceae bacterium aip 354.02,species
scientific name,237576.0,oribacterium sinus,species
synonym,237576.0,oribacterium sinus carlier et al. 2004,species
scientific name,239759.0,alistipes,genus
scientific name,239934.0,akkermansia,genus
scientific name,239935.0,akkermansia muciniphila,species
synonym,248744.0,bryantella,genus
scientific name,248744.0,marvinbryantia,genus
scientific name,257758.0,streptococcus pseudopneumoniae,species
synonym,261299.0,clostridium bartlettii,species
scientific name,261299.0,intestinibacter bartlettii,species
misspelling,261299.0,[clostridium] bartlettii,species
scientific name,265975.0,oribacterium,genus
scientific name,270497.0,catabacter,genus
scientific name,270498.0,catabacter hongkongensis,species
scientific name,273677.0,microbacterium oleivorans,species
misspelling,273677.0,microbacterium oleovorans,species
scientific name,283168.0,odoribacter,genus
misspelling,283168.0,wernerella,genus
equivalent name,288965.0,clostridium clariflavum,species
misspelling,288965.0,clostridium sp. ebr-02e-0045,species
includes,288965.0,clostridium sp. ebr45,species
scientific name,288965.0,[clostridium] clariflavum,species
synonym,291644.0,bacteroides salyersae,species
scientific name,291644.0,bacteroides salyersiae,species
includes,291644.0,bacteroides sp. wal 10018,species
scientific name,291645.0,bacteroides nordii,species
includes,291645.0,bacteroides sp. wal 11050,species
scientific name,292632.0,subdoligranulum,genus
synonym,292800.0,bacillus plauti,species
synonym,292800.0,clostridium orbiscindens,species
synonym,292800.0,eubacterium plautii,species
scientific name,292800.0,flavonifractor plautii,species
synonym,292800.0,fusobacterium plautii,species
synonym,292800.0,fusocillus plauti,species
synonym,292800.0,zuberella plauti,species
scientific name,299767.0,enterobacter ludwigii,species
includes,299767.0,pantoea sp. rce-5,species
includes,299767.0,bacterium k9,species
scientific name,301301.0,roseburia hominis,species
misspelling,301302.0,roseburia faecalis,species
scientific name,301302.0,roseburia faecis,species
scientific name,310297.0,bacteroides plebeius,species
scientific name,310298.0,bacteroides coprocola,species
synonym,328812.0,bacteroides goldsteinii,species
includes,328812.0,bacteroides sp. wal 12034,species
scientific name,328812.0,parabacteroides goldsteinii,species
scientific name,328813.0,alistipes onderdonkii,species
includes,328813.0,alistipes sp. wal 8169,species
scientific name,329854.0,bacteroides intestinalis,species
scientific name,338188.0,bacteroides finegoldii,species
equivalent name,341225.0,clostridium saccharogumia,species
includes,341225.0,clostridium sp. sdg-mt85-3db,species
scientific name,341225.0,[clostridium] saccharogumia,species
equivalent name,342942.0,clostridium glycyrrhizinilyticum,species
scientific name,342942.0,[clostridium] glycyrrhizinilyticum,species
includes,351091.0,clostridiales bacterium sjm18-20,species
scientific name,351091.0,oscillibacter valericigenes,species
scientific name,354276.0,enterobacter cloacae complex,species group
scientific name,360807.0,roseburia inulinivorans,species
includes,360807.0,butyrate-producing bacterium a2-194,species
includes,360807.0,butyrate-producing bacterium l1-83,species
includes,363265.0,prevotella sp. cb35,species
scientific name,363265.0,prevotella stercorea,species
scientific name,371601.0,bacteroides xylanisolvens,species
scientific name,375288.0,parabacteroides,genus
scientific name,384639.0,bacteroides galacturonicus,species
scientific name,387090.0,bacteroides coprophilus,species
includes,387090.0,bacteroides sp. cb40,species
includes,387090.0,bacteroides sp. cb41,species
includes,387090.0,bacteroides sp. cb42,species
scientific name,387661.0,parabacteroides johnsonii,species
misspelling,397864.0,barnesella,genus
scientific name,397864.0,barnesiella,genus
scientific name,410072.0,coprococcus comes,species
scientific name,413496.0,cronobacter,genus
scientific name,418240.0,blautia wexlerae,species
scientific name,423477.0,veillonella rogosae,species
includes,423477.0,veillonella sp. nvg 05cf,species
includes,423477.0,veillonella sp. nvg 100cf,species
includes,423477.0,veillonella sp. nvg 24cf,species
includes,423477.0,veillonella sp. nvg 30cf,species
includes,423477.0,veillonella sp. nvg 84cf,species
includes,423477.0,veillonella sp. nvg 88cf,species
scientific name,424536.0,catabacteriaceae,family
scientific name,436515.0,variovorax boronicumulans,genus
scientific name,437897.0,megamonas funiformis,species
misspelling,446660.0,adlercreutzia equolfaciens,species
scientific name,446660.0,adlercreutzia equolifaciens,species
includes,446660.0,equol-producing bacterium fjc-a10,species
includes,446660.0,equol-producing bacterium fjc-b20,species
includes,446660.0,equol-producing bacterium fjc-b9,species
includes,446660.0,equol-producing bacterium fjc-d53,species
scientific name,447020.0,adlercreutzia,genus
includes,454154.0,bacteroidales bacterium yit 11840,species
scientific name,454154.0,paraprevotella clara,species
includes,454155.0,bacteroidales bacterium yit 11841,species
scientific name,454155.0,paraprevotella xylaniphila,species
scientific name,459786.0,oscillibacter,genus
scientific name,471189.0,gordonibacter pamelaeae,species
scientific name,487173.0,dialister succinatiphilus,species
scientific name,487174.0,barnesiella intestinihominis,species
includes,487174.0,barnesiella sp. yit 11860,species
scientific name,487175.0,parasutterella excrementihominis,species
misspelling,526524.0,erysipelotrichi,class
scientific name,526524.0,erysipelotrichia,class
scientific name,526525.0,erysipelotrichales,order
scientific name,536633.0,blautia glucerasea,species
synonym,536633.0,blautia glucerasei,species
misspelling,536633.0,clostridium glucerasei,species
includes,536633.0,clostridium sp. hfth-1,species
scientific name,541000.0,ruminococcaceae,family
scientific name,543314.0,clostridiales family xiii. incertae sedis,family
scientific name,544645.0,butyricimonas virosa,species
includes,544645.0,porphyromonadaceae bacterium jcm 15149,species
includes,572010.0,coriobacteriaceae bacterium he8,species
scientific name,572010.0,slackia isoflavoniconvertens,species
scientific name,572511.0,blautia,genus
scientific name,574697.0,butyricimonas,genus
scientific name,574930.0,parabacteroides gordonii,species
includes,574930.0,parabacteroides sp. jcm 15725,species
includes,574930.0,parabacteroides sp. jcm 15726,species
scientific name,577309.0,paraprevotella,genus
scientific name,577310.0,parasutterella,genus
scientific name,588605.0,robinsoniella,genus
scientific name,592978.0,ruminococcus faecis,species
scientific name,626929.0,bacteroides clarus,species
scientific name,626930.0,bacteroides fluxus,species
scientific name,626932.0,alistipes indistinctus,species
includes,626935.0,collinsella sp. yit 12064,species
scientific name,626935.0,collinsella tanakaei,species
includes,626937.0,catabacter sp. yit 12065,species
scientific name,626937.0,christensenella minuta,species
misspelling,626937.0,christensenia minuta,species
includes,626940.0,phascolarctobacterium sp. yit 12068,species
scientific name,626940.0,phascolarctobacterium succinatutens,species
scientific name,626947.0,parasutterella secunda,species
includes,626947.0,parasutterella sp. yit 12071,species
scientific name,644652.0,gordonibacter,genus
scientific name,645466.0,anaerostipes butyraticus,species
includes,645466.0,anaerostipes sp. 35-7,species
misspelling,649756.0,anaerostipes coli,species
scientific name,649756.0,anaerostipes hadrus,species
includes,649756.0,anaerostipes sp. 5/1/63faa,species
misspelling,649756.0,anaerostipes sp. 5_1_63faa,species
includes,649756.0,clostridiales bacterium ssc/2,species
misspelling,649756.0,clostridiales sp. ssc/2,species
synonym,649756.0,eubacterium hadrum,species
includes,649756.0,butyrate-producing bacterium ss2/1,species
includes,649756.0,butyrate-producing bacterium ssc/2,species
scientific name,655183.0,lactobacillus casei group,species group
scientific name,706562.0,lactobacillus rogosae,species
scientific name,745368.0,gemmiger formicilis,species
includes,871664.0,blautia sp. gam6-1,species
scientific name,871664.0,blautia stercoris,species
scientific name,871665.0,blautia faecis,species
includes,871665.0,blautia sp. m25,species
scientific name,909929.0,selenomonadales,order
scientific name,909930.0,acidaminococcaceae,family
scientific name,909932.0,negativicutes,class
scientific name,946234.0,flavonifractor,genus
scientific name,990719.0,christensenellaceae,family
scientific name,990721.0,christensenella,genus
scientific name,995019.0,sutterellaceae,family
includes,1150298.0,clostridium sp. ht03-11,species
includes,1150298.0,clostridium sp. ht03-14,species
includes,1150298.0,clostridium sp. ht03-186,species
includes,1150298.0,clostridium sp. ht03-22,species
includes,1150298.0,clostridium sp. ko-38,species
includes,1150298.0,clostridium sp. tt-111,species
scientific name,1150298.0,fusicatenibacter saccharivorans,species
scientific name,1161942.0,ruminococcus champanellensis,species
scientific name,1279388.0,kandleria,genus
scientific name,1288121.0,alistipes senegalensis,species
synonym,1297617.0,candidatus clostridium anorexicus,species
misspelling,1297617.0,clostridium anorexicus,species
scientific name,1297617.0,intestinimonas butyriciproducens,species
includes,1297617.0,pseudoflavonifractor sp. 2-1.1,species
includes,1297617.0,pseudoflavonifractor sp. srb-521-5-i,species
misspelling,1297617.0,pseudoflavonifractor sp. srb521,species
scientific name,1392389.0,intestinimonas,genus
synonym,1392389.0,intestinimonas klaring et al. 2013,genus
scientific name,1407607.0,fusicatenibacter,genus
scientific name,1465754.0,alistipes timonensis,species
synonym,1468449.0,candidatus holdemania massiliensis,species
scientific name,1468449.0,holdemania massiliensis,species
synonym,1470345.0,bacteroides timonensis,species
scientific name,1470345.0,candidatus bacteroides timonensis,species
synonym,1470347.0,alistipes marseilloanorexicus,species
scientific name,1470347.0,candidatus alistipes marseilloanorexicus,species
scientific name,1470349.0,candidatus stoquefichus,genus
synonym,1470349.0,stoquefichus,genus
scientific name,1470350.0,candidatus stoquefichus massiliensis,species
synonym,1470350.0,stoquefichus massiliensis,species
scientific name,1470353.0,candidatus soleaferrea,genus
synonym,1470353.0,soleaferrea,genus
scientific name,1470354.0,candidatus soleaferrea massiliensis,species
synonym,1470354.0,soleaferrea massiliensis,species
scientific name,1470355.0,candidatus dorea massiliensis,species
synonym,1470355.0,dorea massiliensis,species
synonym,1473205.0,senegalemassilia,genus
scientific name,1473205.0,senegalimassilia,genus
synonym,1473216.0,senegalemassilia anaerobia,species
misspelling,1473216.0,senegalemassilia fastidiosa,species
scientific name,1473216.0,senegalimassilia anaerobia,species
scientific name,1481960.0,peptoclostridium,genus
scientific name,1501226.0,romboutsia,genus
scientific name,1505652.0,terrisporobacter,genus
scientific name,1505657.0,intestinibacter,genus
scientific name,1505663.0,erysipelatoclostridium,genus
scientific name,1506553.0,lachnoclostridium,genus
scientific name,1506577.0,tyzzerella,genus
scientific name,1508657.0,ruminiclostridium,genus
scientific name,1573534.0,faecalitalea,genus
scientific name,1573535.0,holdemanella,genus
scientific name,1643822.0,eggerthellales,order
scientific name,1643824.0,atopobiaceae,family
scientific name,1643826.0,eggerthellaceae,family
scientific name,1647988.0,akkermansiaceae,family
scientific name,1649459.0,hungatella,genus
synonym,1766253.0,'agathobacter',genus
scientific name,1766253.0,agathobacter,genus
unknown,1000000000.0,anoxystipes fissicatena,unknown
unknown,1000000001.0,lachnoclostridium aminovalericum,unknown
unknown,1000000002.0,lachnoclostridium bolteae,unknown
unknown,1000000003.0,blautia torques,unknown
unknown,1000000004.0,blautia massiliensis,unknown
unknown,1000000005.0,erysipelatoclostridium spiroforme,unknown
unknown,1000000006.0,melainabacter a1,unknown
unknown,1000000007.0,lachnoclostridium glycyrrhizinilyticum,unknown
unknown,1000000008.0,lachnoclostridium indolis,unknown
unknown,1000000009.0,oscillospira plautii,unknown
unknown,1000000010.0,lachnoclostridium scindens,unknown
unknown,1000000011.0,anoxystipes,unknown
unknown,1000000012.0,melainabacter,unknown
scientific name,830.0,Butyrivibrios,genus
scientific name,872.0,Desulfovibrios,genus
synonym,872.0,Sporovibrios,genus
scientific name,83770.0,Succinivibrios,genus
synonym,286.0,Loefflerellae,genus
synonym,544.0,Levineae,genus
synonym,547.0,Cloacae,genus
misspelling,561.0,Escherchiae,genus
scientific name,561.0,Escherichiae,genus
scientific name,579.0,Kluyverae,genus
scientific name,620.0,Shigellae,genus
synonym,702.0,Fergusoniae,genus
synonym,816.0,Ristellae,genus
scientific name,838.0,Prevotellae,genus
scientific name,841.0,Roseburiae,genus
equivalent name,841.0,Roseburyae,genus
equivalent name,841.0,Roseburyellae,genus
scientific name,906.0,Megasphaerae,genus
scientific name,1266.0,Sarcinae,genus
synonym,1678.0,Tissieriae,genus
scientific name,2316.0,Methanosphaerae,genus
scientific name,29465.0,Veillonellae,genus
scientific name,40544.0,Sutterellae,genus
scientific name,52225.0,Mitsuokellae,genus
scientific name,61170.0,Holdemaniae,genus
scientific name,84108.0,Slackiae,genus
scientific name,84111.0,Eggerthellae,genus
scientific name,102106.0,Collinsellae,genus
scientific name,133925.0,Olsenellae,genus
scientific name,160674.0,Raoultellae,genus
scientific name,189330.0,Doreae,genus
scientific name,195950.0,Tannerellae,genus
scientific name,239934.0,Akkermansiae,genus
synonym,248744.0,Bryantellae,genus
scientific name,248744.0,Marvinbryantiae,genus
misspelling,283168.0,Wernerellae,genus
misspelling,397864.0,Barnesellae,genus
scientific name,397864.0,Barnesiellae,genus
scientific name,447020.0,Adlercreutziae,genus
scientific name,572511.0,Blautiae,genus
scientific name,577309.0,Paraprevotellae,genus
scientific name,577310.0,Parasutterellae,genus
scientific name,588605.0,Robinsoniellae,genus
scientific name,990721.0,Christensenellae,genus
scientific name,1279388.0,Kandleriae,genus
synonym,1470353.0,Soleaferreae,genus
synonym,1473205.0,Senegalemassiliae,genus
scientific name,1473205.0,Senegalimassiliae,genus
scientific name,1501226.0,Romboutsiae,genus
scientific name,1506577.0,Tyzzerellae,genus
scientific name,1573534.0,Faecalitaleae,genus
scientific name,1573535.0,Holdemanellae,genus
scientific name,1649459.0,Hungatellae,genus
synonym,816.0,Capsulares,genus
scientific name,1485.0,Clostridia,genus
synonym,1678.0,Bifidibacteria,genus
scientific name,1678.0,Bifidobacteria,genus
scientific name,1730.0,Eubacteria,genus
scientific name,33024.0,Phascolarctobacteria,genus
equivalent name,33882.0,Aureibacteria,genus
synonym,33882.0,Aureobacteria,genus
scientific name,33882.0,Microbacteria,genus
scientific name,68287.0,Mesorhizobia,genus
scientific name,86331.0,Mogibacteria,genus
scientific name,123375.0,Solobacteria,genus
misspelling,135858.0,Catenabacteria,genus
scientific name,135858.0,Catenibacteria,genus
scientific name,216851.0,Faecalibacteria,genus
scientific name,265975.0,Oribacteria,genus
scientific name,292632.0,Subdoligranula,genus
scientific name,1481960.0,Peptoclostridia,genus
scientific name,1505663.0,Erysipelatoclostridia,genus
scientific name,1506553.0,Lachnoclostridia,genus
scientific name,1508657.0,Ruminiclostridia,genus
scientific name,724.0,Haemophili,genus
scientific name,904.0,Acidaminococci,genus
scientific name,1263.0,Ruminococci,genus
synonym,1279.0,Aurococci,genus
scientific name,1279.0,Staphylococci,genus
scientific name,1301.0,Streptococci,genus
scientific name,1350.0,Enterococci,genus
scientific name,1357.0,Lactococci,genus
scientific name,1578.0,Lactobacilli,genus
synonym,1578.0,Paralactobacilli,genus
scientific name,2740.0,Peptococci,genus
scientific name,33042.0,Coprococci,genus
scientific name,55080.0,Brevibacilli,genus
scientific name,118966.0,Anaerorhabdi,genus
synonym,1470349.0,Stoquefichi,genus
scientific name,544.0,Citrobacters,genus
scientific name,547.0,Enterobacters,genus
synonym,838.0,Xylanibacters,genus
scientific name,2172.0,Methanobrevibacters,genus
scientific name,39948.0,Dialisters,genus
scientific name,100175.0,Papillibacters,genus
scientific name,191303.0,Turicibacters,genus
scientific name,204475.0,Gemmigers,genus
scientific name,270497.0,Catabacters,genus
scientific name,283168.0,Odoribacters,genus
scientific name,413496.0,Cronobacters,genus
scientific name,459786.0,Oscillibacters,genus
scientific name,644652.0,Gordonibacters,genus
scientific name,1407607.0,Fusicatenibacters,genus
scientific name,1505652.0,Terrisporobacters,genus
scientific name,1505657.0,Intestinibacters,genus
synonym,1766253.0,'Agathobacters',genus
scientific name,1766253.0,Agathobacters,genus
includes,286.0,Chryseomonads,genus
includes,286.0,Flavimonads,genus
synonym,286.0,Liquidomonads,genus
misspelling,286.0,Peudomonads,genus
scientific name,286.0,Pseudomonads,genus
synonym,702.0,Pleisomonads,genus
scientific name,702.0,Plesiomonads,genus
includes,872.0,Desulfomonads,genus
scientific name,158846.0,Megamonads,genus
scientific name,574697.0,Butyricimonads,genus
scientific name,1392389.0,Intestinimonads,genus
scientific name,381.0,M. loti,species
synonym,381.0,R. loti,species
synonym,562.0,B. coli,species
synonym,562.0,E. coli,species
synonym,575.0,K. planticola,species
synonym,575.0,K. trevisanii,species
scientific name,575.0,R. planticola,species
synonym,577.0,K. terrigena,species
scientific name,577.0,R. terrigena,species
synonym,622.0,B. dysenteriae,species
synonym,622.0,B. dysentericus,species
synonym,622.0,B. shigae,species
synonym,622.0,E. dysenteriae,species
scientific name,622.0,S. dysenteriae,species
synonym,622.0,S. shigae,species
synonym,703.0,A. shigelloides,species
synonym,703.0,F. shigelloides,species
synonym,703.0,P. shigelloides,species
misspelling,729.0,H. parainfluenza,species
scientific name,729.0,H. parainfluenzae,species
synonym,817.0,B. fragilis,species
misspelling,817.0,B. fragili,species
synonym,817.0,B. inaequalis,species
synonym,817.0,B. incommunis,species
synonym,817.0,B. uncatus,species
synonym,817.0,F. fragilis,species
synonym,817.0,P. fragilis,species
synonym,817.0,P. inaequalis,species
synonym,817.0,P. incommunis,species
synonym,817.0,P. uncatum,species
synonym,817.0,R. fragilis,species
synonym,817.0,R. incommunis,species
synonym,817.0,R. uncata,species
synonym,817.0,S. inaequalis,species
synonym,817.0,S. intermedius,species
synonym,818.0,B. thetaiotaomicron,species
synonym,818.0,P. thetaiotaomicron,species
synonym,818.0,S. thetaiotaomicron,species
scientific name,820.0,B. uniformis,species
scientific name,821.0,B. vulgatus,species
synonym,823.0,B. distasonis,species
scientific name,823.0,P. distasonis,species
synonym,823.0,R. distasonis,species
scientific name,831.0,B. fibrisolvens,species
synonym,853.0,B. praussnitzii,species
scientific name,853.0,F. prausnitzii,species
synonym,901.0,D. pigra,species
scientific name,901.0,D. piger,species
scientific name,905.0,A. fermentans,species
scientific name,907.0,M. elsdenii,species
synonym,907.0,O. LC,species
synonym,907.0,P. elsdenii,species
scientific name,1264.0,R. albus,species
scientific name,1265.0,R. flavefaciens,species
scientific name,1267.0,S. ventriculi,species
synonym,1267.0,Z. ventriculi,species
scientific name,1296.0,S. sciuri,species
scientific name,1322.0,B. hansenii,species
synonym,1322.0,R. hansenii,species
synonym,1322.0,S. hansenii,species
scientific name,1343.0,S. vestibularis,species
scientific name,1354.0,E. hirae,species
synonym,1358.0,B. lacti,species
scientific name,1358.0,L. lactis,species
synonym,1358.0,S. lactis,species
scientific name,1366.0,L. raffinolactis,species
synonym,1366.0,S. raffinolactis,species
synonym,1512.0,B. symbiosus,species
equivalent name,1512.0,C. symbiosum,species
equivalent name,1522.0,C. innocuum,species
misspelling,1522.0,C. inocuum,species
synonym,1531.0,B. clostridiiforme,species
synonym,1531.0,B. clostridiiformis,species
synonym,1531.0,C. clostridiiforme,species
misspelling,1531.0,C. clostridiiformes,species
equivalent name,1531.0,C. clostridioforme,species
synonym,1531.0,E. clostridiiformis,species
synonym,1531.0,R. clostridiiformis,species
scientific name,1532.0,B. coccoides,species
synonym,1532.0,C. coccoides,species
synonym,1537.0,C. lituseburense,species
synonym,1537.0,I. litus-eburense,species
scientific name,1537.0,R. lituseburensis,species
synonym,1547.0,B. ramosus,species
synonym,1547.0,C. ramosum,species
scientific name,1547.0,E. ramosum,species
synonym,1547.0,N. ramosa,species
synonym,1547.0,R. ramosum,species
equivalent name,1549.0,C. sporosphaeroides,species
synonym,1559.0,B. tertius,species
scientific name,1559.0,C. tertium,species
synonym,1559.0,H. tertius,species
synonym,1559.0,P. tertium,species
synonym,1590.0,L. arabinosus,species
equivalent name,1590.0,L. arizonae,species
synonym,1590.0,L. arizonensis,species
synonym,1590.0,L. plantari,species
scientific name,1590.0,L. plantarum,species
synonym,1590.0,S. plantarum,species
scientific name,1596.0,L. gasseri,species
scientific name,1597.0,L. paracasei,species
scientific name,1605.0,L. animalis,species
scientific name,1623.0,L. ruminis,species
scientific name,1630.0,K. vitulina,species
synonym,1630.0,L. vitulinus,species
scientific name,1633.0,L. vaginalis,species
scientific name,1680.0,B. adolescentis,species
synonym,1681.0,A. bifidum,species
synonym,1681.0,A. bifidus,species
synonym,1681.0,A. parabifidus,species
synonym,1681.0,B. bifidus,species
synonym,1681.0,B. bifidum,species
synonym,1681.0,C. bifidus,species
synonym,1681.0,L. parabifidus,species
synonym,1681.0,N. bifida,species
synonym,1681.0,T. bifida,species
scientific name,1686.0,B. catenulatum,species
scientific name,1694.0,B. pseudolongum,species
synonym,1735.0,B. biformis,species
synonym,1735.0,E. biforme,species
scientific name,1735.0,H. biformis,species
synonym,1735.0,P. biforme,species
synonym,1737.0,B. spatuliformis,species
synonym,1737.0,B. tenuis,species
synonym,1737.0,C. spatuliforme,species
synonym,1737.0,C. tenue,species
equivalent name,1737.0,E. tenue,species
scientific name,2173.0,M. smithii,species
scientific name,2317.0,M. stadtmanae,species
synonym,2317.0,M. stadtmaniae,species
synonym,2317.0,M. stadtmanii,species
synonym,2741.0,M. niger,species
scientific name,2741.0,P. niger,species
scientific name,28026.0,B. pseudocatenulatum,species
scientific name,28111.0,B. eggerthii,species
synonym,28112.0,B. forsythus,species
synonym,28112.0,T. forsythensis,species
scientific name,28112.0,T. forsythia,species
scientific name,28117.0,A. putredinis,species
synonym,28117.0,B. putredinis,species
misspelling,28117.0,B. putredenis,species
synonym,28117.0,P. putredinis,species
synonym,28117.0,R. putredinis,species
synonym,28118.0,B. splanchnicus,species
scientific name,28118.0,O. splanchnicus,species
synonym,28134.0,B. oralis,species
scientific name,28134.0,P. oralis,species
synonym,28134.0,R. oralis,species
scientific name,28141.0,C. sakazakii,species
synonym,28141.0,E. sakazakii,species
equivalent name,29355.0,C. cellobioparum,species
synonym,29355.0,C. cellobioparus,species
scientific name,29356.0,C. chartatabidum,species
synonym,29361.0,C. nexile,species
scientific name,29361.0,T. nexilis,species
synonym,29363.0,B. diaphthirus,species
synonym,29363.0,B. paraputrificus,species
scientific name,29363.0,C. paraputrificum,species
equivalent name,31971.0,E. dolichum,species
scientific name,33025.0,P. faecium,species
equivalent name,33038.0,R. gnavus,species
misspelling,33038.0,R. gravus,species
misspelling,33039.0,E. torques,species
equivalent name,33039.0,R. torques,species
scientific name,33043.0,C. eutactus,species
scientific name,36834.0,C. celatum,species
synonym,36841.0,C. glycolicum,species
misspelling,36841.0,C. glycolinum,species
scientific name,36841.0,T. glycolicus,species
equivalent name,37658.0,C. populeti,species
scientific name,37734.0,E. casseliflavus,species
synonym,37734.0,E. flavescens,species
synonym,37734.0,S. casseliflavus,species
synonym,39483.0,B. cylindroides,species
misspelling,39483.0,E. cylindricoides,species
synonym,39483.0,E. cylindroides,species
scientific name,39483.0,F. cylindroides,species
synonym,39483.0,P. cylindroides,species
synonym,39483.0,R. cylindroides,species
scientific name,39484.0,E. desmolans,species
equivalent name,39485.0,E. eligens,species
scientific name,39486.0,D. formicigenerans,species
synonym,39486.0,E. formicigenerans,species
misspelling,39488.0,E. halii,species
equivalent name,39488.0,E. hallii,species
scientific name,39490.0,E. ramulus,species
scientific name,39491.0,A. rectalis,species
synonym,39491.0,B. rectalis,species
synonym,39491.0,C. 105953,species
